species	class	copy_number	bp	percent
dpse	RC	8339.0	2367421.0	0.06393390577175403
dpse	DNA	74.0	25434.0	0.0006868634515782332
dpse	DNA	164.0	26289.0	0.0007099533411394263
dpse	LINE	74.0	44841.0	0.0012109634360391425
dpse	DNA	632.0	91257.0	0.0024644608791646937
dpse	DNA	47.0	5735.0	0.00015487779723209746
dpse	DNA	229.0	49773.0	0.001344155641086868
dpse	LTR	2832.0	370730.0	0.010011830125170967
dpse	Chimera	271.0	133960.0	0.0036176860884414605
dpse	LTR	202.0	37927.0	0.0010242458963595049
dpse	Chimera	2963.0	1000729.0	0.027025405954015633
dpse	Chimera	421.0	73310.0	0.0019797892441299155
dpse	Chimera	2752.0	277846.0	0.007503430941543043
dpse	DNA	924.0	75578.0	0.002041038214334344
dpse	LINE	4376.0	1439842.0	0.038883968146862714
dpse	LINE	1421.0	1182660.0	0.031938583378293355
dpse	LINE	1224.0	892823.0	0.02411132686279912
dpse	DNA	102.0	6521.0	0.00017610429219712425
dpse	DNA	58.0	5606.0	0.0001513940595088297
dpse	DNA	424.0	36147.0	0.0009761757169221668
dpse	LTR	1403.0	432470.0	0.011679163202958184
dpse	DNA	58.0	20871.0	0.0005636363567621806
dpse	DNA	259.0	24194.0	0.0006533763602848067
dpse	Chimera	3693.0	2683362.0	0.07246611957041246
dpse	LINE	941.0	966778.0	0.026108534795545375
dpse	RC	252.0	132219.0	0.003570669132036738
dpse	LTR	65.0	11335.0	0.00030610982242821705
dpse	Chimera	2378.0	1639322.0	0.04427106893009877
dpse	LTR	79.0	76843.0	0.002075200448597396
dpse	LTR	193.0	87888.0	0.0023734786125779567
dpse	DNA	67.0	19022.0	0.0005137027827286761
dpse	DNA	54.0	5762.0	0.00015560695163929303
dpse	LTR	251.0	72762.0	0.0019649901102357236
dpse	LTR	524.0	410394.0	0.011082984955060054
dpse	DNA	394.0	42769.0	0.0011550075867165783
dpse	LTR	179.0	104604.0	0.0028249062077883736
dpse	RC	221.0	24114.0	0.0006512159027820049
dpse	DNA	59.0	5451.0	0.0001472081730971514
dpse	LTR	287.0	119235.0	0.0032200268793320212
dpse	DNA	97.0	47992.0	0.0012960584559307449
dpse	LTR	212.0	67626.0	0.001826288738555854
dpse	LTR	98.0	66060.0	0.0017839977829385105
dpse	LTR	55.0	12259.0	0.0003310631065855768
dpse	LTR	594.0	152377.0	0.0041150504113051985
dpse	LTR	65.0	27358.0	0.0007388224545206142
dpse	DNA	259.0	62402.0	0.0016852108636229025
dpse	LTR	250.0	42036.0	0.0011352123948471576
dpse	DNA	47.0	20707.0	0.0005592074188814372
dpse	DNA	519.0	87677.0	0.0023677804059143172
dpse	LINE	601.0	558954.0	0.015094954537762826
dpse	LTR	149.0	36906.0	0.000996673057479998
dpse	DNA	50.0	21601.0	0.0005833505314752462
dpse	DNA	72.0	22387.0	0.0006045770264402731
dpse	Chimera	45.0	14974.0	0.00040438363308690974
dpse	LTR	49.0	12928.0	0.00034912993245275606
dpse	LTR	385.0	106324.0	0.0028713560440986104
dpse	LTR	56.0	9933.0	0.0002682478046916171
dpse	DNA	64.0	11791.0	0.0003184244301941868
dpse	LTR	614.0	695718.0	0.018788364661677485
dpse	Chimera	374.0	114547.0	0.003093424069667841
dpse	DNA	242.0	63391.0	0.0017119195195012887
dpse	DNA	265.0	287635.0	0.007767789922729617
dpse	DNA	262.0	50113.0	0.0013533375854737752
dpse	Chimera	81.0	17030.0	0.00045990739090891365
dpse	LINE	109.0	83890.0	0.0022655097488754414
dpse	Chimera	83.0	9094.0	0.0002455900066309842
dpse	DNA	22.0	1287.0	3.475636007632248e-05
dpse	Chimera	68.0	19074.0	0.0005151070801054973
dpse	Chimera	84.0	17879.0	0.0004828352461573968
dpse	LINE	306.0	172034.0	0.004645901825462363
dpse	DNA	26.0	1476.0	3.9860440926691515e-05
dpse	LINE	57.0	43005.0	0.0011613809363498434
dpse	DNA	362.0	55193.0	0.0014905266369016836
dpse	LTR	393.0	227813.0	0.00615225381357207
dpse	DNA	31.0	6548.0	0.00017683344660431982
dpse	RC	288.0	36823.0	0.0009944315828208413
dpse	Chimera	155.0	96226.0	0.002598652295807465
dpse	DNA	23.0	5402.0	0.00014588489287668536
dpse	LTR	809.0	494188.0	0.013345902154932133
dpse	DNA	52.0	9325.0	0.00025182832767032414
dpse	DNA	88.0	18301.0	0.0004942316594846758
dpse	LTR	137.0	26512.0	0.0007159756164284862
dpse	LTR	796.0	464479.0	0.012543589255547933
dpse	LTR	667.0	591977.0	0.015986764389200585
dpse	LTR	423.0	412113.0	0.011129407785651505
dpse	DNA	48.0	5359.0	0.00014472364696892944
dpse	LTR	576.0	2365755.0	0.06388891424425819
dpse	LINE	50.0	4157.0	0.00011226277298933377
dpse	LINE	17.0	1205.0	3.254189113595073e-05
dpse	LINE	79.0	19291.0	0.000520967321081847
dpse	DNA	99.0	17379.0	0.0004693323867648861
dpse	LINE	235.0	54021.0	0.0014588759344856385
dpse	DNA	259.0	91112.0	0.0024605450499408654
dpse	LTR	39.0	34491.0	0.0009314542466141715
dpse	LTR	93.0	35299.0	0.0009532748673924688
dpse	LTR	136.0	42496.0	0.0011476350254882675
dpse	LTR	151.0	24584.0	0.0006639085906109649
dpse	LTR	451.0	196790.0	0.005314455399704352
dpse	DNA	37.0	2721.0	7.34825608140431e-05
dpse	DNA	83.0	36989.0	0.0009989145321391548
dpse	LTR	78.0	18082.0	0.0004883174070707562
dpse	DNA	66.0	28058.0	0.0007577264576701291
dpse	LINE	263.0	100348.0	0.002709969868639323
dpse	LINE	48.0	11174.0	0.00030176190170382863
dpse	LTR	93.0	49123.0	0.0013266019238766039
dpse	LTR	244.0	153721.0	0.004151346097352268
dpse	LTR	176.0	186852.0	0.00504607256641881
dpse	LTR	108.0	82632.0	0.0022315365546438843
dpse	LTR	114.0	107929.0	0.0029147002227485697
dpse	LINE	97.0	13151.0	0.00035515220774181585
dpse	LINE	426.0	163225.0	0.0044080084486851105
dpse	Chimera	304.0	130502.0	0.0035243003128828565
dpse	DNA	93.0	42597.0	0.0011503626030855546
dpse	Unknown	71.0	12432.0	0.0003357350959353855
dpse	LTR	180.0	91182.0	0.0024624354502558172
dpse	LTR	54.0	39542.0	0.0010678601321973144
dpse	LTR	106.0	33377.0	0.0009013698758876577
dpse	RC	89.0	19635.0	0.0005302572883438942
dpse	LTR	89.0	19810.0	0.000534983289131273
dpse	LTR	120.0	139287.0	0.003761545552409269
dpse	LTR	18.0	24580.0	0.0006638005677358249
dpse	LTR	33.0	8432.0	0.00022771222079530004
dpse	LTR	152.0	23381.0	0.0006314207109125843
dpse	LINE	221.0	145483.0	0.0039288729860012615
dpse	LTR	400.0	161602.0	0.004364178167097021
dpse	LTR	251.0	127877.0	0.0034534103010721755
dpse	LINE	94.0	20756.0	0.0005605306991019033
dpse	LINE	49.0	14113.0	0.00038113170921300635
dpse	LTR	98.0	26631.0	0.0007191892969639036
dpse	LTR	256.0	148964.0	0.004022879893091921
dpse	LINE	96.0	51743.0	0.0013973569070933598
dpse	LTR	33.0	6794.0	0.00018347685342543507
dpse	DNA	78.0	19240.0	0.0005195900294238108
dpse	DNA	39.0	6568.0	0.00017737356098002026
dpse	DNA	42.0	6638.0	0.00017926396129497175
dpse	LINE	126.0	86999.0	0.0023494705285780726
dpse	LTR	47.0	22099.0	0.0005967993794301869
dpse	LTR	112.0	32706.0	0.0008832490385829084
dpse	LTR	57.0	9708.0	0.0002621715179649873
dpse	LINE	93.0	53602.0	0.0014475605383147145
dpse	DNA	68.0	9856.0	0.00026616836434517047
dpse	LTR	83.0	77067.0	0.0020812497296052407
dpse	LTR	276.0	209492.0	0.005657482039711693
dpse	LTR	89.0	16506.0	0.0004457563942655625
dpse	LTR	46.0	13774.0	0.00037197677054488413
dpse	LTR	83.0	46514.0	0.0012561440035664833
dpse	LTR	62.0	86498.0	0.002335940663466777
dpse	LTR	154.0	89793.0	0.0024249245068634225
dpse	LINE	38.0	19940.0	0.0005384940325733258
dpse	DNA	43.0	1997.0	5.393042041368764e-05
dpse	LTR	24.0	23965.0	0.0006471920506830368
dpse	LTR	23.0	5423.0	0.0001464520129711708
dpse	LINE	32.0	10568.0	0.0002853964361201057
dpse	LTR	60.0	22187.0	0.0005991758826832688
dpse	LTR	27.0	16126.0	0.00043549422112725434
dpse	LTR	96.0	27288.0	0.0007369320542056627
dpse	LTR	79.0	25596.0	0.0006912383780214065
dpse	DNA	41.0	11983.0	0.0003236095282009109
dpse	LTR	7.0	1822.0	4.9204419626308905e-05
dpse	LTR	60.0	29563.0	0.0007983700644415863
dpse	LTR	43.0	5557.0	0.00015007077928836366
dpse	LTR	54.0	19187.0	0.0005181587263282047
dpse	LTR	18.0	16743.0	0.0004521567496176125
dpse	DNA	22.0	11063.0	0.0002987642669186912
dpse	Satellite/Simple_Repeat	32454.0	3705684.0	0.10007466001015307
dpse	Satellite/Simple_Repeat	32704.0	3934494.0	0.1062538385253538
dsec	Unknown	15107.0	4267644.0	0.1534373884762648
dsec	Chimera	2572.0	464029.0	0.016683537318776514
dsec	RC	157.0	13941.0	0.0005012298665839062
dsec	Chimera	3345.0	1671932.0	0.06011206178160558
dsec	LTR	495.0	421571.0	0.015157017149820236
dsec	DNA	274.0	132638.0	0.004768820532526802
dsec	Chimera	3418.0	1021562.0	0.036728884941337664
dsec	Chimera	115.0	42100.0	0.0015136487614362277
dsec	LINE	442.0	348740.0	0.012538476699840142
dsec	Chimera	878.0	555296.0	0.01996491930238697
dsec	Chimera	3329.0	3266071.0	0.11742718109056488
dsec	Chimera	421.0	26981.0	0.0009700654924539396
dsec	DNA	160.0	12178.0	0.00043784357759549594
dsec	Chimera	110.0	26428.0	0.000950183122737212
dsec	DNA	59.0	5923.0	0.0002129534825175006
dsec	LTR	204.0	133169.0	0.004787911921893135
dsec	LTR	87.0	63416.0	0.0022800368136636534
dsec	DNA	36.0	2825.0	0.00010156906772107703
dsec	Chimera	509.0	299251.0	0.010759166401628327
dsec	DNA	493.0	170914.0	0.0061449825276035965
dsec	Chimera	235.0	172097.0	0.006187515698263432
dsec	LINE	160.0	80577.0	0.002897037440623442
dsec	LINE	229.0	159794.0	0.005745177914131604
dsec	LTR	28.0	2116.0	7.60779282470085e-05
dsec	LTR	39.0	13288.0	0.00047775213163811384
dsec	LTR	520.0	353858.0	0.012722487492263674
dsec	LTR	343.0	219980.0	0.00790908443089647
dsec	DNA	124.0	27269.0	0.000980420144313646
dsec	DNA	109.0	56891.0	0.0020454392324671835
dsec	RC	993.0	117760.0	0.0042339020937465595
dsec	LINE	924.0	330234.0	0.011873118410549435
dsec	LINE	550.0	217117.0	0.007806149124388348
dsec	LINE	360.0	229491.0	0.008251039617832811
dsec	Chimera	417.0	57838.0	0.002079487341186426
dsec	LTR	327.0	343101.0	0.012335734054573185
dsec	Chimera	492.0	123810.0	0.004451421690104973
dsec	DNA	358.0	95553.0	0.0034354793373281675
dsec	Chimera	763.0	373162.0	0.013416536796082318
dsec	Chimera	179.0	80942.0	0.002910160523709528
dsec	LTR	256.0	71424.0	0.0025679536612071524
dsec	LINE	195.0	128523.0	0.00462087125335079
dsec	LINE	170.0	98832.0	0.0035533713631891984
dsec	LINE	92.0	151733.0	0.005455355523016701
dsec	LINE	380.0	236444.0	0.008501025362209678
dsec	LTR	399.0	261074.0	0.009386563818128305
dsec	LTR	206.0	56187.0	0.002020127861254568
dsec	LTR	80.0	20156.0	0.0007246818155702756
dsec	LTR	175.0	49972.0	0.0017966759122681987
dsec	LTR	994.0	574429.0	0.020652820531663913
dsec	Chimera	279.0	150012.0	0.005393479287424498
dsec	LTR	189.0	129694.0	0.004662972980183138
dsec	LTR	167.0	21050.0	0.0007568243807181138
dsec	LTR	380.0	46964.0	0.0016885273261779334
dsec	LTR	78.0	6861.0	0.00024667800836612725
dsec	LTR	246.0	131735.0	0.004736354384508348
dsec	LTR	20.0	13865.0	0.000498497389009817
dsec	LINE	1026.0	541508.0	0.019469190344603534
dsec	LTR	65.0	19263.0	0.0006925752040747281
dsec	LTR	313.0	152867.0	0.005496126964714295
dsec	LINE	79.0	39124.0	0.001406650692219263
dsec	LTR	258.0	163539.0	0.005879824341960076
dsec	LTR	71.0	15088.0	0.0005424687057612779
dsec	LTR	35.0	4252.0	0.00015287492953982993
dsec	LINE	89.0	93880.0	0.0033753288770459154
dsec	LTR	98.0	17589.0	0.0006323887901401855
dsec	RC	67.0	3648.0	0.00013115892355627928
dsec	LTR	126.0	17616.0	0.0006333595387520329
dsec	LTR	235.0	79219.0	0.002848212380812744
dsec	LTR	481.0	379513.0	0.013644878441780216
dsec	LINE	372.0	198923.0	0.007152008374612321
dsec	LTR	155.0	84478.0	0.003037292638209255
dsec	LTR	111.0	98016.0	0.0035240331829200305
dsec	LINE	25.0	5605.0	0.00020152022108907495
dsec	Unknown	30.0	6983.0	0.00025106435394558617
dsec	LTR	46.0	4814.0	0.00017308088212717338
dsec	LTR	90.0	22196.0	0.000798027266243195
dsec	LTR	69.0	20442.0	0.0007349645601254005
dsec	LTR	623.0	230064.0	0.008271641060595351
dsec	LTR	248.0	98873.0	0.0035548454629331146
dsec	LTR	32.0	1617.0	5.813705575397577e-05
dsec	LTR	427.0	174141.0	0.006261004963545513
dsec	LTR	80.0	15523.0	0.0005581085445077093
dsec	DNA	68.0	20835.0	0.0007490943454756247
dsec	LTR	272.0	130170.0	0.004680086918673485
dsec	LTR	305.0	174500.0	0.0062739123247178554
dsec	Chimera	57.0	10071.0	0.0003620892322191033
dsec	LTR	166.0	45682.0	0.0016424347439413243
dsec	LTR	32.0	13435.0	0.0004830373185248389
dsec	LTR	56.0	23994.0	0.0008626719330617778
dsec	LTR	205.0	121337.0	0.004362508307990203
dsec	LINE	92.0	23344.0	0.0008393020590728574
dsec	DNA	103.0	13764.0	0.0004948660701284617
dsec	DNA	107.0	31861.0	0.0011455193156322957
dsec	LINE	57.0	10918.0	0.00039254197570928105
dsec	LINE	59.0	40759.0	0.0014654349137144702
dsec	LINE	69.0	15846.0	0.0005697215741975882
dsec	LINE	535.0	308665.0	0.011097634084292474
dsec	LINE	37.0	9893.0	0.00035568948211136815
dsec	LTR	42.0	8027.0	0.00028859996693702134
dsec	DNA	23.0	4320.0	0.0001553197778955939
dsec	LTR	90.0	49424.0	0.0017769733108129243
dsec	DNA	20.0	14989.0	0.000538909294184504
dsec	LTR	41.0	8398.0	0.00030193877193685127
dsec	LTR	440.0	156831.0	0.005638647242394418
dsec	LTR	125.0	39449.0	0.0014183356292137232
dsec	LTR	123.0	33695.0	0.0012114583139333419
dsec	LTR	100.0	16937.0	0.0006089470088466838
dsec	LTR	180.0	84890.0	0.0030521055429530014
dsec	DNA	62.0	28684.0	0.001031294562304911
dsec	LTR	19.0	3438.0	0.0001236086565752435
dsec	LTR	50.0	12108.0	0.0004353268219351507
dsec	LTR	194.0	40312.0	0.0014493636311405512
dsec	LTR	20.0	1966.0	7.068488040341149e-05
dsec	LTR	56.0	14853.0	0.000534019597472976
dsec	LTR	48.0	17296.0	0.000621854370019026
dsec	LTR	60.0	45294.0	0.0016284847268525533
dsec	LTR	53.0	14988.0	0.0005388733405322133
dsec	LTR	65.0	35755.0	0.001285522837652074
dsec	LTR	89.0	11431.0	0.00041098619933438283
dsec	LTR	286.0	117091.0	0.004209849100364117
dsec	LTR	40.0	13839.0	0.0004975625940502602
dsec	LTR	40.0	7581.0	0.0002725646380153929
dsec	LTR	46.0	11962.0	0.0004300775887007163
dsec	LTR	26.0	5297.0	0.00019044649618355576
dsec	LTR	40.0	2883.0	0.00010365437955393454
dsec	LTR	30.0	10224.0	0.0003675901410195722
dsec	LTR	19.0	2316.0	8.326865870513784e-05
dsec	LTR	34.0	11109.0	0.0003994091232967946
dsec	LTR	53.0	9587.0	0.0003446876645104303
dsec	LTR	21.0	12084.0	0.00043446393428017515
dsec	LINE	6.0	656.0	2.3585595902664258e-05
dsec	LTR	14.0	1524.0	5.4793366090945626e-05
dsec	LTR	28.0	9971.0	0.0003584938669900386
dsec	LINE	101.0	23449.0	0.0008430771925633753
dsec	Other	507.0	58109.0	0.0020892307809571914
dsec	Satellite/Simple_Repeat	11266.0	2745641.0	0.09871582182894359
dsec	Satellite/Simple_Repeat	11299.0	2492881.0	0.08962817667595972
dsim	DNA	125.0	123618.0	0.00566975513251398
dsim	LTR	1042.0	482676.0	0.022137995505034203
dsim	Chimera	981.0	225446.0	0.010340109171841859
dsim	Unknown	7436.0	3629929.0	0.1664871505639255
dsim	Chimera	446.0	335951.0	0.01540843490853439
dsim	Chimera	2155.0	2692802.0	0.12350570273215802
dsim	RC	1176.0	169081.0	0.007754921350940772
dsim	DNA	419.0	32526.0	0.0014918090847623302
dsim	Chimera	108.0	27481.0	0.0012604195246373239
dsim	Chimera	96.0	54982.0	0.002521756351792487
dsim	Chimera	2970.0	409552.0	0.018784154039309532
dsim	LINE	179.0	105192.0	0.004824644322828477
dsim	RC	1449.0	208764.0	0.009574987141711956
dsim	Chimera	993.0	645066.0	0.02958603329863178
dsim	Chimera	180.0	131566.0	0.006034291153103386
dsim	DNA	70.0	6284.0	0.00028821645110516146
dsim	Unknown	80.0	12699.0	0.0005824412337021715
dsim	DNA	55.0	5400.0	0.0002476716798166569
dsim	DNA	172.0	23022.0	0.0010559069282850139
dsim	Chimera	2665.0	1355761.0	0.06218214894442789
dsim	LTR	281.0	377135.0	0.017297344253269425
dsim	LTR	50.0	14823.0	0.0006798587610967232
dsim	LINE	43.0	95369.0	0.004374111191191621
dsim	LINE	861.0	649606.0	0.029794260970181338
dsim	DNA	225.0	137602.0	0.006311133052987338
dsim	DNA	82.0	8444.0	0.0003872851230318243
dsim	DNA	47.0	35568.0	0.0016313307977257135
dsim	Unknown	67.0	6370.0	0.0002921608519318712
dsim	Chimera	976.0	280507.0	0.012865488868579812
dsim	DNA	124.0	16086.0	0.0007377864150982858
dsim	DNA	184.0	125208.0	0.005742680682682218
dsim	Chimera	353.0	176121.0	0.008077811837220264
dsim	LTR	145.0	87525.0	0.004014345143694981
dsim	LINE	307.0	258856.0	0.011872463027892693
dsim	LINE	100.0	57844.0	0.0026530223420953153
dsim	LINE	25.0	1869.0	8.572192029209847e-05
dsim	LINE	157.0	62548.0	0.0028687718942911585
dsim	LTR	302.0	153861.0	0.007056854134864935
dsim	LTR	142.0	38300.0	0.0017566343216625852
dsim	LTR	427.0	176127.0	0.008078087027975618
dsim	LINE	157.0	132832.0	0.006092356402482625
dsim	LTR	76.0	28716.0	0.001317062955113911
dsim	LINE	129.0	65708.0	0.003013705692109795
dsim	DNA	88.0	21267.0	0.0009754136323446005
dsim	LTR	99.0	27600.0	0.0012658774746184688
dsim	LTR	40.0	14432.0	0.0006619254968729616
dsim	LINE	130.0	53935.0	0.0024737355649835906
dsim	LINE	406.0	194742.0	0.008931866346454704
dsim	LINE	309.0	312355.0	0.014326201397987383
dsim	LINE	416.0	119651.0	0.005487808178100522
dsim	LINE	66.0	17585.0	0.0008065382388103541
dsim	LTR	189.0	19510.0	0.000894828606152403
dsim	LTR	45.0	14351.0	0.0006582104216757117
dsim	LTR	178.0	48167.0	0.0022091855188386875
dsim	LTR	264.0	129989.0	0.005961961849571744
dsim	LTR	101.0	25361.0	0.00116318545774634
dsim	DNA	40.0	8797.0	0.0004034755124716909
dsim	LINE	405.0	221229.0	0.010146695935955406
dsim	LINE	333.0	114632.0	0.005257611111248706
dsim	LINE	448.0	312943.0	0.014353170092011864
dsim	LTR	543.0	269711.0	0.012370328969450065
dsim	LTR	126.0	33102.0	0.0015182273972761068
dsim	LTR	50.0	11751.0	0.0005389610943565806
dsim	LINE	231.0	113000.0	0.005182759225793006
dsim	LTR	27.0	6663.0	0.0003055993338182194
dsim	LTR	240.0	174347.0	0.007996447103887904
dsim	LTR	33.0	2172.0	9.961905343736645e-05
dsim	LINE	37.0	65236.0	0.0029920573526887833
dsim	LTR	82.0	35597.0	0.0016326608863765808
dsim	LTR	226.0	93331.0	0.004280638064623779
dsim	LTR	31.0	7932.0	0.00036380217857513383
dsim	LTR	27.0	10630.0	0.0004875462882316783
dsim	LTR	75.0	53037.0	0.0024325486819325986
dsim	DNA	363.0	56744.0	0.0026025707036141446
dsim	LTR	46.0	13079.0	0.0005998699815411214
dsim	LTR	170.0	159244.0	0.007303746107541429
dsim	LTR	64.0	24614.0	0.0011289242087050358
dsim	LTR	45.0	6354.0	0.00029142700991759965
dsim	LTR	52.0	13355.0	0.0006125287562873061
dsim	LTR	55.0	23299.0	0.0010686115681570907
dsim	LTR	68.0	18032.0	0.0008270399500840662
dsim	LINE	148.0	45585.0	0.002090761763785612
dsim	DNA	103.0	9684.0	0.00044415787913787137
dsim	LTR	56.0	16168.0	0.0007415473554214276
dsim	Chimera	57.0	10937.0	0.0005016268818805142
dsim	LTR	12.0	4819.0	0.0002210240416734203
dsim	LTR	100.0	48816.0	0.0022389519855425784
dsim	LINE	19.0	3573.0	0.00016387609481202133
dsim	LTR	157.0	114240.0	0.005239631981899053
dsim	LTR	106.0	28140.0	0.0012906446426001344
dsim	LTR	56.0	35530.0	0.0016295879229418185
dsim	LTR	145.0	67753.0	0.0031074998745588807
dsim	LTR	94.0	16326.0	0.0007487940453123594
dsim	DNA	37.0	6859.0	0.00031458889849304627
dsim	LTR	75.0	28293.0	0.0012976620068616063
dsim	LTR	19.0	7998.0	0.00036682927688400405
dsim	LTR	76.0	30101.0	0.0013805861544742943
dsim	DNA	63.0	18934.0	0.0008684102936386263
dsim	LINE	13.0	6524.0	0.00029922408131923515
dsim	LTR	10.0	1280.0	5.870736114172608e-05
dsim	DNA	40.0	2617.0	0.00012002903445929466
dsim	LTR	23.0	6897.0	0.0003163317732769412
dsim	Chimera	35.0	4628.0	0.00021226380262805337
dsim	Unknown	25.0	5657.0	0.0002594590171708941
dsim	LTR	36.0	29320.0	0.0013447654911526632
dsim	LINE	65.0	78490.0	0.003599953731261
dsim	LINE	2.0	167.0	7.659476023959575e-06
dsim	DNA	31.0	16766.0	0.0007689747007048278
dsim	LTR	43.0	47480.0	0.0021776761773509017
dsim	LINE	59.0	111420.0	0.0051102923268836874
dsim	Satellite/Simple_Repeat	12134.0	2393058.0	0.10975790643679433
dsim	Satellite/Simple_Repeat	12146.0	2092399.0	0.09596814355123946
dtri	LINE	749.0	125016.0	0.0033975401641801986
dtri	Unknown	89804.0	17148134.0	0.46603213993204107
dtri	LINE	171.0	89744.0	0.002438958569256637
dtri	Chimera	4391.0	1586193.0	0.04310771761727684
dtri	LTR	62.0	32460.0	0.0008821603133142098
dtri	LINE	125.0	27515.0	0.0007477708262735822
dtri	Chimera	838.0	521600.0	0.014175441140625132
dtri	LTR	416.0	218816.0	0.005946728007337095
dtri	LTR	134.0	41513.0	0.001128192270074331
dtri	LTR	172.0	49508.0	0.0013454711272815742
dtri	LTR	46.0	34022.0	0.0009246105415765879
dtri	LTR	168.0	91601.0	0.0024894259661089008
dtri	RC	1012.0	95882.0	0.002605770029611616
dtri	Chimera	111.0	13168.0	0.0003578646643783584
dtri	Chimera	70.0	11327.0	0.00030783209700893573
dtri	DNA	452.0	31740.0	0.0008625929865863529
dtri	DNA	440.0	90734.0	0.00246586364350744
dtri	Chimera	380.0	32634.0	0.0008868890839401084
dtri	DNA	150.0	14541.0	0.00039517846937467415
dtri	DNA	213.0	58293.0	0.0015842196902041044
dtri	DNA	201.0	13586.0	0.00036922458461758636
dtri	LTR	129.0	71468.0	0.0019422745924812057
dtri	Chimera	243.0	180630.0	0.004908953092851069
dtri	DNA	553.0	141824.0	0.003854328535904944
dtri	LINE	26.0	37329.0	0.0010144843603113413
dtri	DNA	21.0	17290.0	0.00046988760989533844
dtri	DNA	88.0	5644.0	0.00015338610007225507
dtri	LINE	60.0	4025.0	0.0001093867917772549
dtri	RC	1470.0	148599.0	0.004038451645045541
dtri	Chimera	696.0	291102.0	0.00791123325712856
dtri	DNA	93.0	30835.0	0.000837997943963144
dtri	LTR	526.0	164566.0	0.004472384292078442
dtri	LINE	282.0	91374.0	0.0024832568228210904
dtri	LINE	169.0	45071.0	0.0012248874763211566
dtri	Chimera	81.0	61350.0	0.0016672992982694629
dtri	DNA	134.0	25564.0	0.0006947488062096259
dtri	Chimera	149.0	33325.0	0.0009056682822303154
dtri	RC	1181.0	193828.0	0.005267633062509755
dtri	DNA	26.0	6822.0	0.00018540042074644296
dtri	DNA	125.0	18991.0	0.0005161154192899
dtri	LTR	204.0	75201.0	0.0020437257461966077
dtri	LTR	185.0	30509.0	0.0008291382932502534
dtri	DNA	225.0	13308.0	0.0003616694223532194
dtri	DNA	285.0	72346.0	0.00196613586035212
dtri	Unknown	855.0	238216.0	0.006473958755282125
dtri	LINE	209.0	61560.0	0.0016730064352317544
dtri	DNA	157.0	65891.0	0.0017907093408683484
dtri	LINE	54.0	68701.0	0.001867076268792345
dtri	LTR	98.0	63666.0	0.0017302408659107356
dtri	DNA	490.0	100514.0	0.0027316531648941614
dtri	Chimera	134.0	10231.0	0.0002780462774343093
dtri	DNA	87.0	10121.0	0.00027505682473977564
dtri	DNA	99.0	29893.0	0.0008123973581608648
dtri	LTR	50.0	5542.0	0.00015061406211914203
dtri	LINE	260.0	155972.0	0.00423882650610733
dtri	LTR	289.0	104224.0	0.0028324792512279787
dtri	LINE	252.0	11435.0	0.0003107671960181142
dtri	Chimera	786.0	311816.0	0.00847417437635193
dtri	Chimera	1042.0	671913.0	0.01826047389402004
dtri	DNA	157.0	19853.0	0.0005395418576779731
dtri	DNA	85.0	29223.0	0.0007941888735668869
dtri	DNA	55.0	28496.0	0.0007744313089402871
dtri	LINE	57.0	4421.0	0.00012014882147757612
dtri	LINE	64.0	9642.0	0.0002620391170972153
dtri	DNA	46.0	13682.0	0.0003718335615146339
dtri	DNA	45.0	9940.0	0.00027013781621513383
dtri	DNA	208.0	50373.0	0.0013689790961976798
dtri	Chimera	175.0	22435.0	0.0006097124654714817
dtri	DNA	37.0	46063.0	0.001251846904257315
dtri	DNA	24.0	1068.0	2.902486797965422e-05
dtri	LINE	128.0	62782.0	0.0017062165369837558
dtri	LINE	67.0	41810.0	0.001136263792349572
dtri	DNA	72.0	133489.0	0.003627809552187324
dtri	RC	543.0	490616.0	0.013333393847103029
dtri	LTR	106.0	45446.0	0.0012350787923252487
dtri	LINE	232.0	87050.0	0.0023657441550832396
dtri	LINE	34.0	28779.0	0.0007821223554180419
dtri	DNA	218.0	64283.0	0.0017470089778428017
dtri	DNA	152.0	34487.0	0.0009372477734216621
dtri	DNA	78.0	24140.0	0.0006560489822367536
dtri	Chimera	131.0	94289.0	0.0025624773192262328
dtri	Chimera	313.0	273174.0	0.007424006821604927
dtri	LTR	757.0	309403.0	0.00840859665497093
dtri	LTR	27.0	9740.0	0.00026470244767961805
dtri	LTR	56.0	12508.0	0.00033992794821115636
dtri	LTR	42.0	12663.0	0.00034414035882618106
dtri	LTR	66.0	35180.0	0.0009560813253972243
dtri	LINE	1579.0	1415104.0	0.03845805878041255
dtri	LTR	63.0	36194.0	0.0009836386438722893
dtri	LTR	63.0	19464.0	0.0005289700658763949
dtri	LTR	100.0	38516.0	0.0010467432725696272
dtri	LTR	103.0	47970.0	0.0013036731432434579
dtri	LINE	61.0	25248.0	0.0006861609239235109
dtri	LINE	154.0	64572.0	0.001754863085376622
dtri	LINE	45.0	29328.0	0.0007970424420480327
dtri	Chimera	46.0	47269.0	0.001284622176526475
dtri	LINE	230.0	95668.0	0.0025999541852786143
dtri	LTR	224.0	52459.0	0.0014256699900231094
dtri	LINE	264.0	182025.0	0.004946864788386292
dtri	DNA	89.0	25107.0	0.0006823289891059724
dtri	DNA	43.0	9431.0	0.0002563048032922462
dtri	LTR	86.0	94896.0	0.0025789736627315233
